application_day,application_month,education,gender,age,home_address,income,first_time,default
4,1,1,1,26,1,120000,3,1
4,1,1,1,48,3,60000,3,0
4,1,0,1,37,1,17000,3,0
4,1,1,0,51,2,20000,3,0
4,1,0,1,30,2,12000,2,0
4,1,0,1,27,2,28000,3,0
4,1,2,0,31,2,45000,3,1
4,1,0,0,38,1,43000,4,1
4,1,1,0,31,2,60000,4,0
4,1,1,0,43,2,15000,3,0
4,1,2,0,34,2,35000,4,0
4,1,0,1,44,1,80000,4,0
4,1,1,1,24,1,25000,3,0
4,1,0,0,30,1,55000,1,0
4,1,2,0,26,1,45000,3,0
4,1,1,0,56,2,35000,3,0
4,1,0,0,42,1,25000,2,0
4,1,0,0,39,1,60000,3,0
4,1,0,1,30,2,58000,4,0
4,1,0,0,38,1,30000,4,0
4,1,0,1,59,2,11000,1,0
4,1,1,0,49,1,25000,3,0
4,1,0,0,41,1,70000,3,0
4,1,0,1,53,2,13000,3,0
4,1,0,0,51,2,27000,3,0
4,1,1,0,35,2,50000,3,0
4,1,0,0,50,1,50000,1,0
4,1,2,0,30,2,30000,3,0
4,1,1,1,40,1,25000,3,1
4,1,0,1,64,2,26700,1,1
4,1,1,0,65,2,22000,2,0
4,1,0,0,54,2,25000,2,0
4,1,0,0,24,1,38000,2,0
4,1,1,1,23,1,15000,3,0
4,1,1,0,41,1,30000,2,1
4,1,0,0,26,1,30000,1,0
4,1,0,0,26,2,25000,2,0
4,1,2,0,35,3,50000,4,0
4,1,1,1,26,1,28000,3,1
4,1,1,1,31,1,12000,4,0
4,1,1,1,34,1,35000,3,0
4,1,1,1,29,2,50000,3,0
4,1,1,0,24,1,75000,3,0
4,1,1,1,49,2,30000,4,0
4,1,0,0,40,2,22000,2,0
4,1,0,1,27,1,75000,2,1
4,1,0,1,57,1,30000,4,0
4,1,0,0,31,2,18000,1,0
4,1,1,1,49,3,100000,4,0
4,1,0,0,31,2,39000,4,1
4,1,1,0,32,2,25000,3,0
4,1,0,1,53,1,10000,3,0
4,1,1,0,53,2,35000,4,0
4,1,0,0,28,2,80000,3,0
4,1,0,0,57,2,20000,4,0
4,1,0,0,37,2,35000,3,0
4,1,0,1,33,1,20000,3,0
4,1,0,1,41,1,45000,3,1
4,1,0,0,49,1,65000,2,1
4,1,0,1,25,2,25000,2,0
4,1,3,0,39,2,197000,2,0
4,1,2,1,30,2,15000,4,1
4,1,2,1,31,1,11000,3,0
4,1,0,0,44,1,80000,3,0
4,1,1,1,28,2,35000,3,0
4,1,0,1,42,2,30000,4,0
4,1,1,1,27,2,34000,4,0
4,1,2,0,45,2,40000,2,0
4,1,0,0,23,2,35000,1,0
4,1,2,0,45,1,50000,3,0
4,1,0,0,53,2,32000,3,0
4,1,1,1,43,2,16000,3,0
4,1,0,1,40,1,15000,3,0
4,1,2,0,30,2,70000,4,0
4,1,0,1,26,1,15000,3,0
4,1,2,0,26,2,60000,1,0
4,1,0,0,34,1,40000,4,0
4,1,2,1,23,1,15000,2,0
4,1,0,0,39,1,45000,2,0
4,1,0,0,28,2,40000,2,0
4,1,1,0,52,2,80000,4,1
4,1,0,1,43,1,13000,3,0
4,1,0,0,26,1,30000,1,0
4,1,0,0,40,1,35000,4,0
4,1,1,0,28,2,30000,1,1
4,1,1,0,32,2,30000,3,0
4,1,1,1,30,2,35000,3,0
4,1,0,1,51,1,23000,4,0
4,1,1,0,26,1,30000,4,0
4,1,0,0,25,2,30000,3,1
4,1,0,1,37,2,60000,4,1
4,1,1,0,38,2,80000,4,0
4,1,0,0,28,2,15000,1,0
4,1,0,1,35,1,28000,2,0
4,1,1,0,23,1,20000,3,0
4,1,0,1,32,1,15000,3,0
4,1,0,0,22,2,15000,1,1
4,1,0,1,32,1,27000,3,0
4,1,0,1,62,1,12000,3,0
4,1,0,0,30,1,35000,4,0
4,1,1,1,24,1,10000,3,0
4,1,1,1,39,2,40000,4,1
4,1,0,0,45,2,50000,4,0
4,1,1,0,43,2,25000,1,0
4,1,0,1,34,2,10000,1,0
4,1,1,1,31,1,35000,1,0
4,1,0,0,45,3,40000,1,0
4,1,0,0,28,2,29000,2,0
4,1,0,0,52,1,16000,4,0
4,1,0,0,28,2,12000,1,0
4,1,1,1,55,2,34000,2,0
4,1,0,0,25,2,25000,2,0
4,1,3,1,52,1,22000,3,0
4,1,0,0,56,1,20000,2,0
4,1,1,0,30,2,47000,1,0
4,1,2,1,41,1,35000,4,0
4,1,2,1,39,1,30000,3,0
4,1,0,1,56,1,10200,3,0
4,1,0,1,46,2,13000,4,0
4,1,0,1,43,2,16000,1,1
4,1,2,0,29,1,27000,4,0
4,1,0,0,47,2,30000,3,0
4,1,0,1,32,1,30000,4,0
4,1,3,0,31,1,85000,4,0
4,1,1,1,40,1,50000,3,0
4,1,0,0,25,2,30000,3,0
4,1,0,1,29,1,13000,3,1
4,1,0,1,27,2,15000,3,0
4,1,1,0,32,1,37000,4,0
4,1,0,0,40,1,34000,2,0
4,1,1,1,40,3,150000,4,0
4,1,0,1,66,1,28000,1,1
4,1,2,1,54,2,6700,3,0
4,1,1,1,30,1,70000,4,0
4,1,2,0,30,2,45000,4,0
4,1,0,1,35,1,18000,2,1
4,1,1,0,27,2,30000,2,1
4,1,3,0,29,2,80000,3,0
4,1,1,0,40,2,20000,3,0
4,1,0,1,58,2,33000,2,0
4,1,1,1,29,1,11000,4,0
4,1,0,0,29,2,25000,2,0
4,1,0,0,25,2,9400,3,0
4,1,1,1,30,1,30000,4,0
4,1,0,1,62,2,18000,1,1
4,1,0,0,33,1,20000,3,1
4,1,0,0,62,2,10000,4,0
4,1,0,0,29,2,35000,1,0
4,1,1,0,34,1,50000,3,0
4,1,0,0,30,1,30000,1,0
4,1,2,0,28,2,60000,3,0
4,1,0,1,37,2,20000,3,0
4,1,0,1,24,1,10000,1,0
4,1,3,1,27,2,10000,3,0
4,1,0,1,58,1,15800,2,0
4,1,3,0,64,2,40000,3,0
4,1,0,0,49,1,30000,2,0
4,1,1,0,40,1,80000,2,0
4,1,0,0,23,1,25000,2,0
4,1,0,0,27,2,35000,4,1
4,1,0,0,39,1,100000,4,1
4,1,0,0,45,1,45000,3,0
4,1,1,0,51,1,87000,2,0
4,1,0,1,34,2,56000,4,0
4,1,1,0,24,1,45000,2,0
4,1,0,0,51,1,70000,4,0
4,1,0,1,28,1,6000,2,1
4,1,1,1,30,2,50000,3,0
4,1,1,0,39,1,24000,2,0
4,1,0,1,34,1,25000,3,0
4,1,0,1,40,2,30000,2,0
4,1,2,0,28,2,105000,1,0
4,1,0,1,50,2,27000,1,0
4,1,0,1,52,2,40000,1,0
4,1,0,1,31,3,7300,1,0
4,1,2,0,28,2,120000,1,0
4,1,0,1,62,1,32100,4,0
4,1,1,0,27,1,8000,3,0
4,1,0,1,28,1,25000,4,0
4,1,0,1,55,2,11000,2,0
4,1,2,0,21,2,35000,3,0
4,1,0,1,43,1,24000,3,0
4,1,1,1,29,2,40000,4,0
4,1,0,1,52,1,34000,3,0
4,1,1,1,29,1,45000,4,0
4,1,1,0,31,1,40000,4,0
4,1,1,0,28,1,60000,4,0
4,1,1,0,61,2,45000,3,0
4,1,0,0,43,2,35000,1,0
4,1,2,0,26,2,45000,4,0
4,1,0,1,35,2,36000,3,0
4,1,1,1,45,2,40000,4,0
4,1,0,0,64,1,18000,4,0
4,1,1,0,28,2,33000,4,0
4,1,0,1,46,1,17000,3,0
4,1,2,0,24,1,20000,3,0
4,1,1,0,24,2,50000,2,1
4,1,0,1,35,1,23000,3,0
4,1,1,0,31,2,40000,4,0
4,1,0,1,32,1,29000,3,0
4,1,0,1,40,1,15000,3,0
4,1,1,1,29,2,45000,1,1
4,1,0,1,54,1,12000,3,1
4,1,0,1,57,1,25000,4,0
4,1,1,1,53,1,39000,3,0
4,1,0,0,40,2,120000,3,0
4,1,0,0,23,2,40000,3,1
4,1,0,1,32,2,12000,1,0
4,1,0,0,37,2,35000,1,0
4,1,0,0,63,1,30000,3,0
4,1,2,1,26,2,65000,4,0
4,1,0,0,31,2,30000,2,1
4,1,1,0,34,2,60000,2,0
4,1,2,1,26,1,20000,4,0
4,1,1,0,43,2,40000,4,0
4,1,0,1,31,1,20000,3,0
4,1,0,0,44,1,18000,3,0
4,1,0,1,38,2,14700,3,0
4,1,1,1,33,1,40000,2,0
4,1,0,1,51,1,20000,3,0
4,1,0,0,60,2,10000,1,0
4,1,2,1,50,2,15000,2,0
4,1,2,1,39,1,35000,3,0
4,1,2,0,26,1,12000,4,0
4,1,0,1,27,2,20000,2,0
4,1,0,1,23,1,25000,1,0
4,1,0,1,24,2,18000,3,0
4,1,1,1,57,1,90000,4,0
4,1,0,1,39,2,35000,3,1
4,1,1,1,32,2,18000,2,1
4,1,1,0,31,1,20000,3,0
4,1,0,1,23,1,15000,3,0
4,1,0,1,49,2,24000,3,0
4,1,0,1,53,2,20000,2,0
4,1,0,1,39,1,30000,2,0
4,1,1,0,27,1,80000,3,0
4,1,1,0,37,1,40000,2,0
4,1,0,0,52,2,50000,1,0
4,1,0,0,31,1,25000,4,0
4,1,0,1,65,2,11700,4,0
4,1,1,0,32,2,38000,3,0
4,1,1,1,39,1,30000,2,0
4,1,2,0,42,1,50000,4,0
4,1,1,1,54,1,28000,4,0
4,1,0,1,41,1,12000,3,0
4,1,0,1,21,2,15000,3,0
4,1,1,1,43,1,40000,3,0
4,1,0,0,24,2,40000,1,1
4,1,0,1,25,1,15000,2,0
4,1,1,0,37,1,35000,4,0
4,1,0,0,43,3,23500,1,0
4,1,0,0,62,1,10500,3,0
4,1,0,0,58,1,70000,4,0
4,1,1,0,43,2,120000,3,0
4,1,0,1,48,2,47000,4,0
4,1,0,1,55,1,25000,2,1
4,1,0,0,26,2,30000,2,0
4,1,2,1,21,1,20000,3,0
4,1,1,1,29,1,200000,4,0
4,1,1,1,36,1,110000,3,0
4,1,1,1,41,2,70000,4,0
4,1,1,1,27,2,50000,3,0
4,1,1,1,35,1,20000,4,0
4,1,1,0,42,1,40000,3,0
4,1,1,0,31,1,30000,3,0
4,1,2,1,21,2,32000,3,0
4,1,1,0,29,2,40000,1,0
4,1,1,1,54,2,80000,4,0
4,1,1,0,40,1,100000,4,0
4,1,1,1,39,1,55000,3,0
4,1,0,0,32,2,30000,3,0
4,1,3,1,44,2,78300,3,0
4,1,1,1,35,1,25000,4,0
4,1,1,1,47,2,150000,3,0
4,1,2,1,24,2,45000,4,0
4,1,1,0,37,1,50000,3,1
4,1,2,0,26,2,30000,3,0
4,1,0,0,33,1,48000,1,0
4,1,0,0,38,2,40000,1,0
4,1,1,0,30,1,30000,4,0
4,1,2,0,22,2,45000,2,0
4,1,1,0,25,2,45000,4,0
4,1,1,0,34,1,58000,3,0
4,1,1,0,47,1,150000,2,0
4,1,0,1,21,1,10000,3,1
4,1,0,1,55,1,60000,4,0
5,1,0,1,37,1,18000,3,0
5,1,0,0,33,1,58000,4,0
5,1,2,1,22,1,30000,1,0
5,1,0,0,38,2,50000,1,0
5,1,2,1,25,2,50000,3,0
5,1,0,0,26,1,60000,4,0
5,1,0,0,29,2,60000,4,0
5,1,0,1,42,2,30000,3,0
5,1,1,1,23,2,29000,3,0
5,1,1,1,25,2,30000,2,0
5,1,1,0,58,1,10000,4,0
5,1,1,0,28,1,160000,4,0
5,1,1,0,54,1,50000,4,0
5,1,0,0,37,2,60000,4,0
5,1,0,0,41,2,55000,1,0
5,1,0,1,38,2,30000,4,0
5,1,1,0,34,2,115000,3,0
5,1,2,0,33,2,65000,4,0
5,1,2,1,38,1,24000,4,0
5,1,2,0,39,2,25000,1,0
5,1,2,0,47,1,35000,3,0
5,1,0,1,46,1,11000,3,0
5,1,0,0,39,1,40000,4,0
5,1,1,0,54,2,80000,4,0
5,1,1,1,23,1,70000,2,0
5,1,0,0,36,1,50000,2,0
5,1,1,1,32,1,20000,3,0
5,1,1,1,45,1,27000,2,0
5,1,1,0,44,2,130000,2,1
5,1,1,1,28,2,45000,3,0
5,1,1,1,45,1,45000,3,0
5,1,2,1,40,1,60000,2,1
5,1,2,0,29,2,70000,3,0
5,1,2,1,45,1,19000,3,0
5,1,2,1,32,2,32000,2,0
5,1,1,0,30,2,50000,3,0
5,1,1,1,32,1,15000,3,0
5,1,2,0,45,1,37000,3,0
5,1,2,0,24,2,39000,1,0
5,1,1,0,24,2,50000,3,0
5,1,2,1,53,1,47000,4,0
5,1,1,1,31,1,35000,4,0
5,1,1,1,31,1,52800,3,0
5,1,0,1,37,2,15000,2,0
5,1,0,1,27,2,25000,2,0
5,1,0,1,24,2,50000,4,0
5,1,1,0,52,2,75000,4,0
5,1,0,1,45,2,30000,3,0
5,1,1,0,28,1,50000,3,0
5,1,1,0,24,1,30000,1,0
5,1,0,0,26,2,40000,1,0
5,1,3,1,44,1,120000,4,0
5,1,1,1,41,1,50000,4,0
5,1,0,0,41,2,12000,3,1
5,1,0,0,58,1,13000,1,0
5,1,0,1,37,1,28000,4,0
5,1,,1,52,1,210000,4,0
5,1,1,1,30,2,45000,4,1
5,1,1,0,33,2,33000,3,0
5,1,1,1,47,1,60000,3,0
5,1,1,0,47,3,25000,3,0
5,1,0,0,28,2,35000,1,1
5,1,0,0,45,2,36000,1,1
5,1,1,1,42,2,16000,3,0
5,1,1,0,39,2,60000,4,0
5,1,1,0,48,2,150000,4,0
5,1,2,0,25,2,40000,2,0
5,1,0,1,54,2,30000,4,0
5,1,1,0,29,2,30000,3,1
5,1,1,1,35,1,38000,3,0
5,1,0,0,41,1,27000,3,0
5,1,0,1,57,2,7000,3,1
5,1,2,0,40,2,50000,2,0
5,1,1,1,29,1,22000,3,0
5,1,0,0,32,2,33000,3,0
5,1,0,1,58,1,35000,4,0
5,1,1,1,48,2,50000,3,0
5,1,2,1,23,2,24000,3,0
5,1,2,0,31,2,25000,2,0
5,1,2,0,23,2,25000,2,1
5,1,0,1,33,2,35000,4,1
5,1,1,0,24,2,40000,3,0
5,1,0,1,40,1,24000,2,0
5,1,0,1,29,2,20000,2,0
5,1,1,1,45,1,80000,4,0
5,1,1,1,40,1,55000,1,0
5,1,0,0,53,2,12000,3,0
5,1,2,1,26,1,35000,2,0
5,1,3,0,27,1,35000,4,0
5,1,1,0,55,2,30000,4,0
5,1,0,0,40,1,60000,4,0
5,1,2,1,27,2,25000,4,0
5,1,0,0,32,2,8000,2,0
5,1,2,0,28,2,45000,3,0
5,1,0,1,52,1,20000,1,0
5,1,0,0,32,2,40000,3,0
5,1,0,0,28,1,25000,2,0
5,1,2,0,47,2,65000,1,0
5,1,3,0,30,1,45000,3,0
5,1,1,1,53,2,25000,4,0
5,1,0,0,25,2,34000,1,0
5,1,1,0,25,2,20000,2,0
5,1,2,1,48,2,35000,4,0
5,1,0,1,63,2,9600,3,0
5,1,2,1,43,2,15000,4,0
5,1,0,1,42,1,50000,3,0
5,1,0,1,33,1,15000,3,0
5,1,0,0,34,1,35000,3,0
5,1,1,0,30,2,70000,2,0
5,1,0,1,55,2,35000,4,0
5,1,0,0,41,2,20000,3,0
5,1,0,0,52,2,50000,4,0
5,1,0,0,24,2,45000,2,0
5,1,0,1,46,2,30000,2,0
5,1,1,1,30,1,35000,3,0
5,1,1,0,51,2,20000,2,0
5,1,0,1,25,1,25000,3,0
5,1,2,0,41,2,45000,2,1
5,1,1,1,46,1,30000,3,0
5,1,0,1,38,1,25000,3,0
5,1,1,1,63,2,40000,4,0
5,1,1,1,47,1,40000,4,0
5,1,1,0,28,1,100000,4,0
5,1,0,1,59,2,60000,1,1
5,1,1,1,27,2,34000,3,0
5,1,0,0,45,2,40000,3,1
5,1,0,0,41,1,15000,3,0
5,1,2,1,22,2,22000,3,0
5,1,0,1,35,1,15000,4,0
5,1,0,1,25,1,10000,2,0
5,1,1,0,27,1,50000,3,0
5,1,0,1,48,2,24000,2,0
5,1,1,1,30,1,20000,3,1
5,1,1,0,28,2,80000,3,0
5,1,0,1,33,1,20000,3,0
5,1,0,1,35,2,35000,2,1
5,1,0,0,27,1,15000,1,0
5,1,0,0,44,1,30000,4,1
5,1,1,1,27,2,22000,3,0
5,1,0,1,43,1,17000,2,0
5,1,0,1,25,2,18000,1,1
5,1,2,1,47,3,50000,4,0
5,1,0,0,26,1,31000,2,0
5,1,2,1,30,1,12000,3,0
5,1,1,0,29,2,15000,3,0
5,1,0,1,51,2,26000,2,1
5,1,0,1,53,2,20000,3,0
5,1,0,0,51,2,25000,1,0
5,1,1,1,24,1,15000,3,0
5,1,0,0,27,2,41000,3,0
5,1,2,0,52,2,100000,1,0
5,1,0,1,33,1,35000,3,0
5,1,0,0,28,1,15000,2,0
5,1,1,1,60,1,150000,4,0
5,1,1,0,27,2,30000,2,0
5,1,1,1,52,2,42000,1,0
5,1,2,0,25,2,40000,3,0
5,1,0,0,37,1,70000,2,0
5,1,0,0,23,2,40000,2,0
5,1,1,0,26,2,50000,3,0
5,1,2,1,39,1,40000,2,1
5,1,1,1,28,2,50000,3,0
5,1,0,1,55,1,20000,3,0
5,1,0,1,24,2,45000,3,0
5,1,0,0,41,1,50000,2,0
5,1,0,0,32,2,40000,2,1
5,1,0,0,54,2,65000,3,1
5,1,0,0,29,3,55000,2,0
5,1,1,1,37,2,45000,4,0
5,1,1,1,23,2,22000,1,0
5,1,0,1,56,1,8000,3,0
5,1,0,1,51,1,10000,3,0
5,1,0,0,46,1,25000,3,0
5,1,1,0,26,2,40000,3,0
5,1,1,1,25,2,47200,3,0
5,1,0,0,33,2,50000,3,0
5,1,0,1,36,2,15000,4,0
5,1,0,0,25,1,30000,1,0
5,1,0,0,34,2,30000,3,0
5,1,1,0,32,1,15000,3,0
5,1,0,0,28,1,30000,3,0
5,1,0,0,33,2,18000,1,0
5,1,1,1,51,2,30000,2,0
5,1,1,0,28,2,16000,3,0
5,1,0,0,26,1,35000,2,1
5,1,0,0,34,3,30000,4,0
5,1,0,0,47,2,12500,3,0
5,1,0,0,53,1,37000,4,0
5,1,1,1,33,2,40000,2,0
5,1,1,1,24,1,25000,4,0
5,1,2,0,29,2,40000,3,0
5,1,4,0,41,1,50000,4,0
5,1,1,0,63,2,50000,4,0
5,1,1,0,30,1,25000,1,0
5,1,1,0,28,1,30000,2,0
5,1,0,1,31,1,25000,4,0
5,1,1,1,26,2,150000,3,0
5,1,1,0,25,1,60000,3,0
5,1,0,0,23,1,17000,2,1
5,1,0,1,42,1,15000,4,0
5,1,2,0,35,1,50000,3,0
5,1,1,0,30,1,45000,2,0
5,1,0,0,59,2,24000,4,0
5,1,1,1,40,1,48000,4,0
5,1,0,0,51,2,80000,3,0
5,1,0,0,56,2,40000,3,0
5,1,0,1,55,2,30000,4,0
5,1,1,0,31,1,80000,3,0
5,1,0,0,45,2,45000,4,0
5,1,0,0,23,2,25000,4,1
5,1,0,1,23,1,13000,2,0
5,1,1,0,27,1,50000,3,0
5,1,0,0,53,2,20000,1,1
5,1,1,1,48,1,35000,2,0
5,1,0,1,39,2,15000,3,0
5,1,2,1,35,2,40000,1,0
5,1,2,1,22,2,80000,1,0
5,1,2,1,56,2,14000,3,1
5,1,2,0,48,2,90000,3,0
5,1,0,0,60,1,16100,3,0
5,1,0,0,47,1,20000,2,0
5,1,0,0,38,2,50000,3,0
5,1,0,1,24,2,50000,1,0
5,1,1,0,41,2,65000,4,0
5,1,2,1,33,1,40000,3,0
5,1,0,0,45,1,15000,4,0
5,1,0,1,35,1,25000,4,0
5,1,1,1,28,2,50000,4,1
5,1,1,0,27,2,45000,3,0
5,1,1,1,31,1,35000,4,0
5,1,2,0,31,1,60000,3,0
5,1,0,1,39,1,25000,2,0
5,1,0,0,34,2,49000,2,0
5,1,0,1,56,1,14000,3,0
5,1,0,0,29,1,20000,3,0
5,1,2,0,22,1,40000,1,0
5,1,3,1,36,2,150000,4,0
5,1,1,1,27,2,108000,3,0
5,1,1,1,31,1,10000,3,0
5,1,2,1,50,1,100000,3,0
5,1,2,1,28,2,35000,4,0
5,1,2,1,40,1,300000,4,0
5,1,0,1,32,1,28000,2,0
5,1,0,0,32,1,32000,3,0
5,1,0,1,37,1,29000,4,0
5,1,3,0,26,1,100000,4,0
5,1,0,0,32,2,45000,1,1
5,1,0,0,40,3,300000,4,0
5,1,1,0,34,1,20000,3,0
5,1,0,0,31,1,27000,2,0
5,1,0,0,28,1,30000,4,0
5,1,0,1,41,2,25000,2,0
5,1,0,1,25,1,25000,2,0
5,1,0,1,39,1,30000,2,1
5,1,0,0,30,1,40000,3,0
5,1,3,0,31,1,60000,2,0
5,1,0,1,54,2,40000,4,0
5,1,1,0,25,2,20000,1,0
5,1,1,1,40,2,30000,3,1
5,1,0,1,38,1,38000,3,1
5,1,0,1,36,1,12000,3,1
5,1,0,1,27,2,22000,4,0
5,1,1,1,56,1,50000,3,0
5,1,0,1,37,1,15000,4,0
5,1,0,1,43,2,15000,2,1
5,1,2,1,28,2,35000,3,0
5,1,0,0,37,2,25000,2,0
5,1,0,0,56,1,16000,4,0
5,1,0,0,37,2,30000,4,0
5,1,0,0,32,2,16000,3,0
5,1,3,0,32,1,50000,2,1
5,1,1,0,68,1,75000,4,0
5,1,1,1,26,1,60000,3,0
5,1,0,1,42,2,15000,3,0
5,1,0,1,29,1,20000,2,0
5,1,0,0,29,2,40000,3,0
5,1,1,1,42,2,35000,2,0
5,1,2,1,53,1,22000,2,0
5,1,1,0,26,1,30000,2,0
5,1,0,1,26,1,25000,4,0
5,1,0,1,54,1,8000,2,0
5,1,2,1,57,2,15000,1,0
5,1,0,0,66,2,10000,3,0
5,1,0,1,49,2,30000,4,0
5,1,2,1,49,1,50000,4,0
5,1,2,1,24,1,30000,3,1
5,1,0,1,31,2,15000,2,0
5,1,0,0,26,2,40000,3,1
5,1,0,0,39,2,45000,3,0
5,1,0,0,36,2,40000,3,0
5,1,0,0,29,1,44000,1,0
5,1,1,1,27,2,16000,1,0
5,1,1,1,25,1,70000,3,1
5,1,0,0,31,2,27000,1,1
5,1,0,0,41,1,45000,3,0
5,1,0,1,68,1,21000,1,1
5,1,0,0,39,1,35000,3,0
5,1,0,0,31,1,35000,3,0
5,1,0,1,24,2,27000,1,1
5,1,2,1,34,2,30000,3,0
5,1,2,1,41,1,38000,2,0
5,1,0,1,59,1,7000,4,0
5,1,0,1,38,2,10000,3,0
5,1,1,1,27,2,43000,4,0
5,1,1,1,58,1,30000,4,0
5,1,0,1,47,1,21000,3,0
5,1,0,0,29,2,30000,2,0
5,1,0,0,37,2,80000,4,0
5,1,2,0,27,1,45000,3,0
5,1,2,1,23,1,35000,1,0
5,1,1,0,35,1,80000,3,0
5,1,0,1,47,2,35000,3,0
5,1,1,1,36,2,50000,2,0
5,1,1,0,50,2,500000,4,0
5,1,0,0,31,2,25000,4,0
5,1,0,1,61,2,15000,4,1
5,1,2,1,32,1,20000,3,0
5,1,0,1,50,2,27000,3,1
5,1,0,0,52,2,20000,4,1
5,1,2,0,27,2,60000,3,0
5,1,0,1,29,1,15000,3,0
5,1,0,1,24,2,15000,1,0
5,1,1,1,49,2,100000,4,0
5,1,2,1,29,1,25000,1,0
5,1,0,1,55,2,15000,3,0
5,1,0,1,52,1,50000,4,0
5,1,2,1,24,2,30000,3,0
5,1,2,1,23,1,25000,3,0
5,1,0,0,32,2,60000,3,0
5,1,0,0,22,2,30000,3,0
5,1,2,0,27,2,80000,3,0
5,1,1,0,56,2,100000,1,0
5,1,2,0,40,2,100000,3,0
5,1,1,0,38,1,30000,3,0
5,1,4,1,29,1,33600,4,0
5,1,0,1,54,1,38000,2,0
5,1,0,0,52,2,40000,3,0
5,1,1,1,32,2,40000,3,0
5,1,0,0,26,2,50000,3,0
5,1,1,0,42,2,70000,4,0
5,1,1,0,44,1,40000,3,0
5,1,0,1,52,2,30000,4,0
5,1,1,1,27,2,33000,1,1
5,1,0,0,48,1,14000,3,0
5,1,2,0,55,2,50000,1,0
5,1,0,0,34,2,60000,4,0
5,1,1,0,28,1,30000,2,0
5,1,0,1,31,1,18000,2,0
5,1,0,1,25,1,16000,3,0
5,1,0,0,28,2,30000,3,0
5,1,0,1,40,2,40000,4,0
5,1,0,1,44,1,25000,3,0
5,1,1,1,56,1,24000,3,0
5,1,0,1,45,1,10000,3,1
5,1,0,0,33,2,25000,1,0
5,1,0,1,28,1,23000,3,1
5,1,0,1,43,1,30000,2,0
5,1,1,0,52,1,45000,4,0
5,1,2,1,31,2,20000,3,0
5,1,1,1,55,2,10000,2,0
5,1,3,1,59,1,15000,1,1
5,1,1,1,37,2,40000,3,0
5,1,1,0,32,2,85000,1,0
5,1,0,1,62,1,22000,3,0
5,1,2,0,22,2,40000,2,0
5,1,2,1,32,1,30000,3,0
5,1,0,1,29,1,20000,3,0
5,1,2,1,44,1,17000,3,0
5,1,2,1,43,2,18000,4,0
5,1,2,1,21,2,30000,2,0
5,1,0,1,45,2,20000,1,1
5,1,0,1,43,1,40000,3,0
5,1,0,0,65,2,35000,4,0
5,1,0,0,52,1,20000,4,1
5,1,0,0,23,2,40000,3,0
5,1,0,1,37,1,15000,2,0
5,1,2,0,24,1,25000,2,0
5,1,0,1,32,1,15000,1,0
5,1,2,1,23,2,20000,3,1
5,1,1,1,55,1,60000,4,0
5,1,1,0,57,1,100000,2,0
5,1,0,1,57,1,50000,4,0
5,1,1,1,48,1,35000,4,0
5,1,1,1,34,1,45000,3,1
5,1,1,0,35,1,60000,3,0
5,1,2,0,25,1,60000,3,0
5,1,1,1,30,2,50000,3,0
5,1,1,1,47,2,18000,3,0
5,1,0,1,60,1,36000,3,0
5,1,0,1,52,2,25000,2,0
5,1,0,0,45,1,50000,3,0
5,1,3,0,37,1,54000,4,0
5,1,0,1,48,2,42000,3,0
5,1,0,1,23,2,18000,1,0
5,1,1,1,27,2,25000,1,0
5,1,1,1,53,1,60000,3,0
5,1,1,0,42,1,50000,4,0
5,1,1,1,30,1,60000,4,0
5,1,0,0,24,2,35000,1,1
5,1,0,0,28,1,40000,4,0
5,1,0,0,57,2,118000,3,0
5,1,1,1,39,2,75000,1,0
5,1,0,1,51,1,19000,3,0
5,1,2,0,44,1,50000,3,0
5,1,0,0,27,2,20000,2,1
5,1,2,0,30,1,50000,3,0
5,1,1,1,29,2,96000,4,0
5,1,0,0,32,3,60000,3,0
5,1,0,0,40,2,36000,2,0
5,1,1,1,61,2,35000,4,0
5,1,0,0,32,2,30000,1,1
5,1,1,1,33,2,16000,4,0
5,1,1,0,32,1,10000,3,0
5,1,1,1,26,2,42000,1,0
5,1,3,1,35,2,190000,4,0
5,1,1,1,61,1,30000,2,0
5,1,0,0,26,2,40000,1,0
5,1,0,0,42,1,25000,3,0
5,1,1,0,32,1,130000,4,0
5,1,1,1,60,1,70000,3,0
5,1,0,0,30,1,50000,3,1
5,1,0,1,28,1,7100,3,0
5,1,0,1,34,2,20000,3,0
5,1,1,1,33,2,60000,3,0
5,1,2,0,38,2,25000,4,0
6,1,2,0,33,1,50000,3,0
6,1,1,0,35,1,110000,3,0
6,1,2,0,40,2,40000,4,0
6,1,1,0,38,1,180000,3,0
6,1,0,0,23,1,45000,3,1
6,1,2,0,43,2,50000,1,1
6,1,0,1,28,2,27000,2,0
6,1,2,1,44,1,230000,3,0
6,1,0,0,41,2,15000,2,0
6,1,1,0,25,2,60000,3,0
6,1,1,0,36,2,50000,2,0
6,1,1,0,29,2,75000,2,1
6,1,0,1,62,1,18000,3,0
6,1,1,0,30,1,25000,3,0
6,1,1,0,42,2,30000,2,1
6,1,0,1,35,1,30000,3,0
6,1,0,1,30,2,35000,2,0
6,1,0,0,27,1,100000,3,0
6,1,0,0,24,2,35000,3,0
6,1,2,1,22,2,20000,1,1
6,1,0,1,41,1,15000,3,0
6,1,0,1,40,2,200000,2,0
6,1,2,0,37,2,70000,2,1
6,1,1,1,42,2,40000,3,0
